time,Tank2OutFlow,Tank2.puddle,Tank3OutFlow,Tank2.level,wt3_valve
613,0.500299944,39.00285595,0,1.451283486,1
613.05,0.501029285,39.00763857,1.959245118,1.398034233,0
613.1,0.50028469,39.00806491,0,1.421562742,1
613.15,0.49920703,39.01274972,1.919688458,1.369808278,0
613.2,0.49926915,39.0131674,0,1.393365331,1
613.25,0.500299944,39.01775933,1.882092586,1.342981458,0
613.3,0.500995229,39.01816877,0,1.366722377,1
613.35,0.50028469,39.02267312,1.846716264,1.317738415,0
613.4,0.498970685,39.02307482,0,1.341602144,1
613.45,0.49926915,39.02749637,1.813174224,1.293804237,0
613.5,0.500792941,39.02789072,0,1.317715477,1
613.55,0.500995229,39.03223375,1.781462631,1.27117619,0
613.6,0.499700027,39.03262116,0,1.29529702,1
613.65,0.498970686,39.03689036,1.751571612,1.249847226,0
613.7,0.499715281,39.03727122,0,1.273949326,1
613.75,0.500792941,39.04147013,1.723144966,1.229563176,0
613.8,0.500730822,39.04184477,0,1.253863344,1
613.85,0.499700028,39.04597764,1.696465037,1.210525511,0
613.9,0.499004743,39.04634643,0,1.234856065,1
613.95,0.499715282,39.05041661,1.671070874,1.192405313,0
614,0.501029287,39.05077985,0,1.216815625,1
614.05,0.500730822,39.05479076,1.64715658,1.175341087,0
614.1,0.499207032,39.05514876,0,1.199895409,1
614.15,0.499004743,39.05910386,1.62454525,1.1592066,0
614.2,0.500299946,39.0594569,0,1.183732409,1
614.25,0.501029287,39.06335883,1.603075876,1.143886966,0
614.3,0.500284692,39.06370717,0,1.168602706,1
614.35,0.499207032,39.06755929,1.582943097,1.129521068,0
614.4,0.499269152,39.06790321,0,1.154200605,1
614.45,0.500299946,39.07170781,1.563711813,1.11579844,0
614.5,0.500995231,39.07204752,0,1.140600628,1
614.55,0.500284692,39.07580743,1.545698557,1.102944944,0
614.6,0.498970687,39.0761432,0,1.127812065,1
614.65,0.499269152,39.07986084,1.528572678,1.090724643,0
614.7,0.500792942,39.08019285,0,1.115584555,1
614.75,0.500995231,39.0838703,1.512381983,1.07917165,0
614.8,0.499700029,39.08419876,0,1.104189416,1
614.85,0.498970687,39.08783859,1.497165421,1.068313756,0
614.9,0.499715283,39.08816372,0,1.093263877,1
614.95,0.500792943,39.0917675,1.482612952,1.057929731,0
615,0.500730823,39.09208943,0,1.083031673,1
615.05,0.499700029,39.09565955,1.469050566,1.048252188,0
615.1,0.499004744,39.0959785,0,1.07334079,1
615.15,0.499715283,39.09951653,1.456058573,1.038981652,0
615.2,0.501029288,39.09983263,0,1.064108672,1
615.25,0.500730824,39.10334031,1.443870089,1.030284467,0
615.3,0.499207033,39.10365374,0,1.055516411,1
615.35,0.499004745,39.10713295,1.432345097,1.022060722,0
615.4,0.500299947,39.10744384,0,1.047227197,1
615.45,0.501029289,39.11089572,1.421357461,1.014220411,0
615.5,0.500284693,39.1112042,0,1.039541879,1
615.55,0.499207033,39.1146307,1.411134793,1.006925948,0
615.6,0.499269153,39.11493693,0,1.03217818,1
615.65,0.500299947,39.11833902,1.401273167,0.99988911,0
615.7,0.500995232,39.11864308,0,1.02523276,1
615.75,0.500284693,39.12202231,1.392118589,0.993356791,0
615.8,0.498970689,39.12232435,0,1.018735846,1
615.85,0.499269153,39.12568196,1.383368276,0.987112939,0
615.9,0.500792944,39.12598207,0,1.012456866,1
615.95,0.500995232,39.12931899,1.375096381,0.981210466,0
616,0.49970003,39.12961729,0,1.006685851,1
616.05,0.498970689,39.13293504,1.367366763,0.975694938,0
616.1,0.499715284,39.13323163,0,1.001077721,1
616.15,0.500792944,39.13653077,1.359892933,0.97036193,0
616.2,0.500730825,39.13682571,0,0.995872938,1
616.25,0.49970003,39.14010766,1.353023149,0.965459943,0
616.3,0.499004746,39.14040109,0,0.990935304,1
616.35,0.499715285,39.14366654,1.346358773,0.960704527,0
616.4,0.50102929,39.14395849,0,0.986197213,1
616.45,0.500730825,39.14720832,1.340152827,0.956276227,0
616.5,0.499207034,39.1474989,0,0.981853896,1
616.55,0.499004746,39.15073419,1.334284111,0.952088561,0
616.6,0.500299948,39.15102347,0,0.977581906,1
616.65,0.50102929,39.15424459,1.328644284,0.948064219,0
616.7,0.500284694,39.15453263,0,0.973694731,1
616.75,0.499207035,39.15774082,1.323477778,0.94437762,0
616.8,0.499269154,39.15802771,0,0.969922041,1
616.85,0.500299949,39.16122324,1.318396575,0.940751888,0
616.9,0.500995233,39.161509,0,0.966371794,1
616.95,0.500284695,39.1646928,1.313761716,0.93744465,0
617,0.49897069,39.16497754,0,0.963084894,1
617.05,0.499269155,39.16815023,1.309284638,0.934249996,0
617.1,0.500792945,39.16843396,0,0.959840869,1
617.15,0.500995234,39.17159591,1.305052933,0.931230432,0
617.2,0.499700031,39.1718787,0,0.956939295,1
617.25,0.49897069,39.17503087,1.301143172,0.928440592,0
617.3,0.499715286,39.1753128,0,0.95404412,1
617.35,0.500792945,39.17845524,1.297280882,0.925684625,0
617.4,0.500730826,39.1787363,0,0.95140434,1
617.45,0.499700032,39.18186996,1.293825679,0.923219139,0
617.5,0.499004747,39.18215025,0,0.948891825,1
617.55,0.499715286,39.18527534,1.290389669,0.920767348,0
617.6,0.501029291,39.18555486,0,0.946446598,1
617.65,0.500730826,39.18867183,1.287236028,0.918517044,0
617.7,0.499207036,39.18895065,0,0.944271101,1
617.75,0.499004747,39.19206018,1.284253158,0.916388594,0
617.8,0.500299949,39.19233832,0,0.942048709,1
617.85,0.501029291,39.19544039,1.281341796,0.91431117,0
617.9,0.500284696,39.19571788,0,0.940099357,1
617.95,0.499207036,39.19881336,1.278754957,0.912465311,0
618,0.499269155,39.19909027,0,0.938158809,1
618.05,0.50029995,39.20217908,1.276112737,0.910579934,0
618.1,0.500995235,39.20245539,0,0.936340786,1
618.15,0.500284696,39.20553815,1.27378385,0.90891814,0
618.2,0.498970691,39.20581393,0,0.934691644,1
618.25,0.499269156,39.20889093,1.271486986,0.907279195,0
618.3,0.500792946,39.20916619,0,0.932996059,1
618.35,0.500995235,39.21223751,1.269316597,0.905730497,0
618.4,0.499700033,39.21251228,0,0.931558482,1
618.45,0.498970691,39.21557862,1.267355736,0.90433131,0
618.5,0.499715287,39.21585294,0,0.930047464,1
618.55,0.500792946,39.21891407,1.265336061,0.902890156,0
618.6,0.500730827,39.21918793,0,0.928716354,1
618.65,0.499700033,39.22224456,1.263622987,0.901667779,0
618.7,0.499004748,39.22251803,0,0.92744114,1
618.75,0.499715287,39.22557013,1.261834097,0.900391302,0
618.8,0.501029292,39.22584319,0,0.926165738,1
618.85,0.500730827,39.22889101,1.260237749,0.899252217,0
618.9,0.499207037,39.2291637,0,0.925096269,1
618.95,0.499004748,39.23220768,1.258727245,0.898174385,0
619,0.500299951,39.23248002,0,0.923919587,1
619.05,0.501029292,39.23551997,1.257207953,0.897090282,0
619.1,0.500284697,39.23579196,0,0.922958915,1
619.15,0.499207037,39.23882855,1.255937266,0.896183574,0
619.2,0.499269157,39.23910024,0,0.921953131,1
619.25,0.500299951,39.24213322,1.25453942,0.895186131,0
619.3,0.500995236,39.24240458,0,0.921018894,1
619.35,0.500284697,39.24543439,1.253387046,0.894363845,0
619.4,0.498970692,39.24570548,0,0.920205339,1
619.45,0.499269157,39.24873227,1.252202533,0.893518627,0
619.5,0.500792947,39.24900308,0,0.919299773,1
619.55,0.500995236,39.25202677,1.251083832,0.892720369,0
619.6,0.499700034,39.25229732,0,0.91860913,1
619.65,0.498970692,39.25531846,1.250117305,0.892030696,0
619.7,0.499715288,39.25558878,0,0.917804311,1
619.75,0.500792947,39.25860703,1.249037737,0.891260363,0
619.8,0.500730828,39.25887709,0,0.917140888,1
619.85,0.499700034,39.26189302,1.248213501,0.890672223,0
619.9,0.499004749,39.26216287,0,0.916496949,1
619.95,0.499715288,39.26517634,1.247264975,0.889995395,0
620,0.501029293,39.26544597,0,0.915818394,1
620.05,0.500730828,39.2684571,1.246463163,0.889423256,0
620.1,0.499207038,39.26872654,0,0.915313223,1
